x_i          u_i       Analitic sol  f_i 
0.066493   0.419202    0.419202   51.430772 
0.066593   0.419616    0.419616   51.379373 
0.066693   0.420029    0.420029   51.328024 
0.066793   0.420442    0.420442   51.276727 
0.066893   0.420855    0.420855   51.225481 
0.066993   0.421267    0.421267   51.174286 
0.067093   0.421678    0.421678   51.123142 
0.067193   0.422089    0.422089   51.072050 
0.067293   0.422500    0.422500   51.021008 
0.067393   0.422910    0.422910   50.970018 
0.067493   0.423319    0.423319   50.919079 
0.067593   0.423728    0.423728   50.868190 
0.067693   0.424136    0.424136   50.817352 
0.067793   0.424544    0.424544   50.766566 
0.067893   0.424952    0.424952   50.715829 
0.067993   0.425358    0.425358   50.665144 
0.068093   0.425765    0.425765   50.614509 
0.068193   0.426171    0.426171   50.563925 
0.068293   0.426576    0.426576   50.513391 
0.068393   0.426981    0.426981   50.462908 
0.068493   0.427385    0.427385   50.412476 
0.068593   0.427789    0.427789   50.362094 
0.068693   0.428192    0.428192   50.311762 
0.068793   0.428595    0.428595   50.261480 
0.068893   0.428997    0.428998   50.211249 
0.068993   0.429399    0.429399   50.161068 
0.069093   0.429801    0.429801   50.110937 
0.069193   0.430201    0.430202   50.060856 
0.069293   0.430602    0.430602   50.010825 
0.069393   0.431002    0.431002   49.960844 
0.069493   0.431401    0.431401   49.910913 
0.069593   0.431800    0.431800   49.861032 
0.069693   0.432198    0.432198   49.811201 
0.069793   0.432596    0.432596   49.761420 
0.069893   0.432993    0.432993   49.711688 
0.069993   0.433390    0.433390   49.662006 
0.070093   0.433786    0.433786   49.612374 
0.070193   0.434182    0.434182   49.562791 
0.070293   0.434578    0.434578   49.513258 
0.070393   0.434972    0.434972   49.463775 
0.070493   0.435367    0.435367   49.414341 
0.070593   0.435761    0.435761   49.364956 
0.070693   0.436154    0.436154   49.315621 
0.070793   0.436547    0.436547   49.266335 
0.070893   0.436939    0.436939   49.217098 
0.070993   0.437331    0.437331   49.167910 
0.071093   0.437723    0.437723   49.118772 
0.071193   0.438113    0.438114   49.069682 
0.071293   0.438504    0.438504   49.020642 
0.071393   0.438894    0.438894   48.971651 
0.071493   0.439283    0.439283   48.922709 
0.071593   0.439672    0.439672   48.873815 
0.071693   0.440061    0.440061   48.824971 
0.071793   0.440449    0.440449   48.776175 
0.071893   0.440836    0.440836   48.727428 
0.071993   0.441223    0.441223   48.678730 
0.072093   0.441610    0.441610   48.630080 
0.072193   0.441996    0.441996   48.581480 
0.072293   0.442381    0.442381   48.532927 
0.072393   0.442766    0.442766   48.484423 
0.072493   0.443151    0.443151   48.435968 
0.072593   0.443535    0.443535   48.387561 
0.072693   0.443919    0.443919   48.339203 
0.072793   0.444302    0.444302   48.290892 
0.072893   0.444684    0.444684   48.242630 
0.072993   0.445066    0.445066   48.194417 
0.073093   0.445448    0.445448   48.146251 
0.073193   0.445829    0.445829   48.098134 
0.073293   0.446210    0.446210   48.050065 
0.073393   0.446590    0.446590   48.002043 
0.073493   0.446970    0.446970   47.954070 
0.073593   0.447349    0.447349   47.906145 
0.073693   0.447728    0.447728   47.858267 
0.073793   0.448106    0.448106   47.810438 
0.073893   0.448484    0.448484   47.762656 
0.073993   0.448862    0.448862   47.714922 
0.074093   0.449238    0.449238   47.667236 
0.074193   0.449615    0.449615   47.619597 
0.074293   0.449991    0.449991   47.572006 
0.074393   0.450366    0.450366   47.524463 
0.074493   0.450741    0.450741   47.476967 
0.074593   0.451116    0.451116   47.429518 
0.074693   0.451490    0.451490   47.382117 
0.074793   0.451863    0.451863   47.334763 
0.074893   0.452236    0.452236   47.287457 
0.074993   0.452609    0.452609   47.240198 
0.075092   0.452981    0.452981   47.192986 
0.075192   0.453353    0.453353   47.145821 
0.075292   0.453724    0.453724   47.098704 
0.075392   0.454095    0.454095   47.051633 
0.075492   0.454465    0.454465   47.004610 
0.075592   0.454835    0.454835   46.957633 
0.075692   0.455204    0.455204   46.910704 
0.075792   0.455573    0.455573   46.863821 
0.075892   0.455941    0.455941   46.816986 
0.075992   0.456309    0.456309   46.770197 
0.076092   0.456676    0.456677   46.723455 
0.076192   0.457043    0.457043   46.676759 
0.076292   0.457410    0.457410   46.630110 
0.076392   0.457776    0.457776   46.583508 
0.076492   0.458142    0.458142   46.536953 
0.076592   0.458507    0.458507   46.490444 
0.076692   0.458871    0.458871   46.443981 
0.076792   0.459235    0.459236   46.397565 
0.076892   0.459599    0.459599   46.351195 
0.076992   0.459962    0.459962   46.304872 
0.077092   0.460325    0.460325   46.258595 
0.077192   0.460688    0.460688   46.212364 
0.077292   0.461049    0.461049   46.166179 
0.077392   0.461411    0.461411   46.120041 
0.077492   0.461772    0.461772   46.073948 
0.077592   0.462132    0.462132   46.027902 
0.077692   0.462492    0.462492   45.981902 
0.077792   0.462852    0.462852   45.935947 
0.077892   0.463211    0.463211   45.890039 
0.077992   0.463570    0.463570   45.844176 
0.078092   0.463928    0.463928   45.798360 
0.078192   0.464285    0.464285   45.752589 
0.078292   0.464643    0.464643   45.706864 
0.078392   0.465000    0.465000   45.661184 
0.078492   0.465356    0.465356   45.615551 
0.078592   0.465712    0.465712   45.569962 
0.078692   0.466067    0.466067   45.524420 
0.078792   0.466422    0.466422   45.478923 
0.078892   0.466777    0.466777   45.433471 
0.078992   0.467131    0.467131   45.388065 
0.079092   0.467484    0.467484   45.342704 
0.079192   0.467838    0.467838   45.297388 
0.079292   0.468190    0.468190   45.252118 
0.079392   0.468543    0.468543   45.206893 
0.079492   0.468894    0.468894   45.161713 
0.079592   0.469246    0.469246   45.116579 
0.079692   0.469597    0.469597   45.071489 
0.079792   0.469947    0.469947   45.026445 
0.079892   0.470297    0.470297   44.981445 
0.079992   0.470647    0.470647   44.936491 
0.080092   0.470996    0.470996   44.891581 
0.080192   0.471344    0.471344   44.846717 
0.080292   0.471693    0.471693   44.801897 
0.080392   0.472040    0.472040   44.757122 
0.080492   0.472388    0.472388   44.712391 
0.080592   0.472735    0.472735   44.667706 
0.080692   0.473081    0.473081   44.623065 
0.080792   0.473427    0.473427   44.578469 
0.080892   0.473773    0.473773   44.533917 
0.080992   0.474118    0.474118   44.489410 
0.081092   0.474462    0.474462   44.444947 
0.081192   0.474806    0.474807   44.400529 
0.081292   0.475150    0.475150   44.356155 
0.081392   0.475494    0.475494   44.311825 
0.081492   0.475836    0.475836   44.267540 
0.081592   0.476179    0.476179   44.223299 
0.081692   0.476521    0.476521   44.179102 
0.081792   0.476862    0.476862   44.134950 
0.081892   0.477203    0.477203   44.090841 
0.081992   0.477544    0.477544   44.046777 
0.082092   0.477884    0.477884   44.002756 
0.082192   0.478224    0.478224   43.958780 
0.082292   0.478563    0.478563   43.914848 
0.082392   0.478902    0.478902   43.870959 
0.082492   0.479241    0.479241   43.827114 
0.082592   0.479579    0.479579   43.783314 
0.082692   0.479916    0.479916   43.739557 
0.082792   0.480254    0.480254   43.695843 
0.082892   0.480590    0.480590   43.652174 
0.082992   0.480927    0.480927   43.608548 
0.083092   0.481262    0.481262   43.564965 
0.083192   0.481598    0.481598   43.521426 
0.083292   0.481933    0.481933   43.477931 
0.083392   0.482267    0.482267   43.434479 
0.083492   0.482601    0.482601   43.391071 
0.083592   0.482935    0.482935   43.347706 
0.083692   0.483268    0.483268   43.304384 
0.083792   0.483601    0.483601   43.261106 
0.083892   0.483933    0.483933   43.217870 
0.083992   0.484265    0.484265   43.174679 
0.084092   0.484597    0.484597   43.131530 
0.084192   0.484928    0.484928   43.088424 
0.084292   0.485259    0.485259   43.045361 
0.084392   0.485589    0.485589   43.002342 
0.084492   0.485919    0.485919   42.959365 
0.084592   0.486248    0.486248   42.916432 
0.084692   0.486577    0.486577   42.873541 
0.084792   0.486905    0.486905   42.830693 
0.084892   0.487233    0.487233   42.787888 
0.084992   0.487561    0.487561   42.745126 
0.085091   0.487888    0.487888   42.702407 
0.085191   0.488215    0.488215   42.659730 
0.085291   0.488541    0.488541   42.617096 
0.085391   0.488867    0.488867   42.574504 
0.085491   0.489193    0.489193   42.531955 
0.085591   0.489518    0.489518   42.489449 
0.085691   0.489843    0.489843   42.446985 
0.085791   0.490167    0.490167   42.404563 
0.085891   0.490491    0.490491   42.362184 
0.085991   0.490814    0.490814   42.319847 
0.086091   0.491137    0.491137   42.277553 
0.086191   0.491459    0.491460   42.235301 
0.086291   0.491782    0.491782   42.193091 
0.086391   0.492103    0.492103   42.150923 
0.086491   0.492425    0.492425   42.108797 
0.086591   0.492745    0.492745   42.066714 
0.086691   0.493066    0.493066   42.024672 
0.086791   0.493386    0.493386   41.982673 
0.086891   0.493705    0.493705   41.940715 
0.086991   0.494025    0.494025   41.898800 
0.087091   0.494343    0.494343   41.856926 
0.087191   0.494662    0.494662   41.815094 
0.087291   0.494980    0.494980   41.773304 
0.087391   0.495297    0.495297   41.731556 
0.087491   0.495614    0.495614   41.689849 
0.087591   0.495931    0.495931   41.648184 
0.087691   0.496247    0.496247   41.606561 
0.087791   0.496563    0.496563   41.564980 
0.087891   0.496878    0.496878   41.523440 
0.087991   0.497193    0.497193   41.481941 
0.088091   0.497508    0.497508   41.440484 
0.088191   0.497822    0.497822   41.399068 
0.088291   0.498136    0.498136   41.357694 
0.088391   0.498449    0.498449   41.316361 
0.088491   0.498762    0.498762   41.275070 
0.088591   0.499075    0.499075   41.233819 
0.088691   0.499387    0.499387   41.192610 
0.088791   0.499698    0.499698   41.151442 
0.088891   0.500010    0.500010   41.110316 
0.088991   0.500321    0.500321   41.069230 
0.089091   0.500631    0.500631   41.028185 
0.089191   0.500941    0.500941   40.987182 
0.089291   0.501251    0.501251   40.946219 
0.089391   0.501560    0.501560   40.905297 
0.089491   0.501869    0.501869   40.864417 
0.089591   0.502177    0.502177   40.823577 
0.089691   0.502485    0.502485   40.782778 
0.089791   0.502793    0.502793   40.742019 
0.089891   0.503100    0.503100   40.701302 
0.089991   0.503407    0.503407   40.660625 
0.090091   0.503713    0.503713   40.619989 
0.090191   0.504019    0.504019   40.579393 
0.090291   0.504325    0.504325   40.538838 
0.090391   0.504630    0.504630   40.498323 
0.090491   0.504935    0.504935   40.457849 
0.090591   0.505239    0.505239   40.417416 
0.090691   0.505543    0.505543   40.377023 
0.090791   0.505846    0.505847   40.336670 
0.090891   0.506150    0.506150   40.296357 
0.090991   0.506452    0.506452   40.256085 
0.091091   0.506755    0.506755   40.215853 
0.091191   0.507057    0.507057   40.175661 
0.091291   0.507358    0.507358   40.135510 
0.091391   0.507659    0.507659   40.095398 
0.091491   0.507960    0.507960   40.055327 
0.091591   0.508260    0.508260   40.015296 
0.091691   0.508560    0.508560   39.975305 
0.091791   0.508860    0.508860   39.935353 
0.091891   0.509159    0.509159   39.895442 
0.091991   0.509458    0.509458   39.855570 
0.092091   0.509756    0.509756   39.815739 
0.092191   0.510054    0.510054   39.775947 
0.092291   0.510351    0.510351   39.736195 
0.092391   0.510649    0.510649   39.696482 
0.092491   0.510945    0.510945   39.656810 
0.092591   0.511242    0.511242   39.617177 
0.092691   0.511538    0.511538   39.577583 
0.092791   0.511833    0.511833   39.538029 
0.092891   0.512128    0.512128   39.498515 
0.092991   0.512423    0.512423   39.459040 
0.093091   0.512717    0.512717   39.419605 
0.093191   0.513011    0.513011   39.380209 
0.093291   0.513305    0.513305   39.340852 
0.093391   0.513598    0.513598   39.301535 
0.093491   0.513891    0.513891   39.262257 
0.093591   0.514183    0.514183   39.223018 
0.093691   0.514475    0.514475   39.183819 
0.093791   0.514767    0.514767   39.144659 
0.093891   0.515058    0.515058   39.105537 
0.093991   0.515349    0.515349   39.066455 
0.094091   0.515640    0.515640   39.027412 
0.094191   0.515930    0.515930   38.988408 
0.094291   0.516219    0.516219   38.949443 
0.094391   0.516509    0.516509   38.910517 
0.094491   0.516797    0.516797   38.871630 
0.094591   0.517086    0.517086   38.832782 
0.094691   0.517374    0.517374   38.793972 
0.094791   0.517662    0.517662   38.755201 
0.094891   0.517949    0.517949   38.716469 
0.094991   0.518236    0.518236   38.677776 
0.095090   0.518523    0.518523   38.639122 
0.095190   0.518809    0.518809   38.600506 
0.095290   0.519095    0.519095   38.561928 
0.095390   0.519380    0.519380   38.523390 
0.095490   0.519665    0.519665   38.484889 
0.095590   0.519950    0.519950   38.446427 
0.095690   0.520234    0.520234   38.408004 
0.095790   0.520518    0.520518   38.369619 
0.095890   0.520801    0.520801   38.331272 
0.095990   0.521084    0.521084   38.292964 
0.096090   0.521367    0.521367   38.254694 
0.096190   0.521649    0.521649   38.216462 
0.096290   0.521931    0.521931   38.178269 
0.096390   0.522213    0.522213   38.140114 
0.096490   0.522494    0.522494   38.101996 
0.096590   0.522775    0.522775   38.063917 
0.096690   0.523055    0.523055   38.025876 
0.096790   0.523335    0.523335   37.987873 
0.096890   0.523615    0.523615   37.949908 
0.096990   0.523894    0.523894   37.911981 
0.097090   0.524173    0.524173   37.874091 
0.097190   0.524452    0.524452   37.836240 
0.097290   0.524730    0.524730   37.798427 
0.097390   0.525008    0.525008   37.760651 
0.097490   0.525285    0.525285   37.722913 
0.097590   0.525562    0.525562   37.685213 
0.097690   0.525839    0.525839   37.647550 
0.097790   0.526115    0.526115   37.609925 
0.097890   0.526391    0.526391   37.572338 
0.097990   0.526666    0.526666   37.534788 
0.098090   0.526941    0.526942   37.497275 
0.098190   0.527216    0.527216   37.459801 
0.098290   0.527491    0.527491   37.422363 
0.098390   0.527765    0.527765   37.384963 
0.098490   0.528038    0.528038   37.347601 
0.098590   0.528312    0.528312   37.310276 
0.098690   0.528584    0.528584   37.272988 
0.098790   0.528857    0.528857   37.235737 
0.098890   0.529129    0.529129   37.198524 
0.098990   0.529401    0.529401   37.161348 
0.099090   0.529672    0.529672   37.124208 
0.099190   0.529943    0.529943   37.087107 
0.099290   0.530214    0.530214   37.050042 
0.099390   0.530484    0.530484   37.013014 
0.099490   0.530754    0.530754   36.976023 
0.099590   0.531024    0.531024   36.939069 
0.099690   0.531293    0.531293   36.902152 
0.099790   0.531562    0.531562   36.865272 
0.099890   0.531830    0.531830   36.828429 
0.099990   0.532098    0.532098   36.791623 
